id,medicament_id,indication
35452,6974,Pneumopathie à mycoplasmes
35453,6974,Pneumopathie infectieuse
35454,6974,Rickettsiose
35455,6974,Surinfection de bronchite chronique
35456,6974,"Syphilis, traitement alternatif aux bêtalactamines (de la)"
35457,6975,Déficit androgénique
35458,6976,"Ce gel contient de la testostérone, hormone sexuelle mâle humaine, qui traverse la peau et passe progressivement dans le sang. La testostérone est indispensable au développement des caractères sexuels secondaires masculins (pilosité, mue de la voix, développement musculaire, libido et érection...) et apparaît chez le garçon au moment de la puberté. Sa sécrétion par les testicules est commandée par une hormone provenant de l'hypophyse."
35459,6976,Il est utilisé chez l'homme comme traitement substitutif pour remplacer la testostérone naturelle lorsque celle-ci n'est plus sécrétée en quantité suffisante par les testicules. Cette insuffisance de sécrétion peut être due aux testicules eux-mêmes ou à l'insuffisance d'une autre glande qui commande la sécrétion testiculaire (maladie ou ablation de l'hypophyse).
35460,6976,Déficit androgénique
35461,6977,"Ce médicament est une association d'essences végétales et de terpine, qui facilite l'expectoration."
35462,6977,"Il est utilisé dans le traitement d'appoint des affections respiratoires accompagnées de sécrétions épaisses, difficiles à évacuer."
35463,6977,"Sécrétion bronchique, troubles (de la), traitement adjuvant (des)"
35464,6978,"Ce médicament contient une substance proche d'une hormone naturelle, la parathormone, qui intervient dans le métabolisme de l'os. Il agit en stimulant la formation de l'os et en favorisant l'absorption du calcium. Il permet ainsi de réduire le risque de fracture."
35465,6978,Il est utilisé dans le traitement de l'ostéoporose chez les femmes et les hommes à risque élevé de fracture.
35466,6978,Ostéoporose masculine à haut risque de fracture
35467,6978,Ostéoporose post-ménopausique chez la femme à haut risque de fracture
35468,6978,Ostéoporose sous corticothérapie à haut risque de fracture
35469,6979,Ce médicament fluidifie les sécrétions bronchiques et facilite l'expectoration.
35470,6979,Il est utilisé dans le traitement d'appoint des affections respiratoires accompagnées de sécrétions importantes.
35471,6979,"Sécrétion bronchique, troubles (de la), traitement adjuvant (des)"
35472,6980,Ce médicament d'action locale contient un antifongique de la famille des imidazolés.
35473,6980,Il est utilisé dans le traitement des candidoses du vagin et de la vulve.
35474,6980,Candidose vulvovaginale
35475,6982,"Rupture des varices oesophagiennes, traitement d'urgence (de la)"
35476,6982,Syndrome hépatorénal
35477,6984,Ostéoporose masculine à haut risque de fracture
35478,6984,Ostéoporose post-ménopausique chez la femme à haut risque de fracture
35479,6984,Ostéoporose sous corticothérapie à haut risque de fracture
35480,6985,Sclérose en plaques rémittente-récurrente
35481,6986,"Ce médicament contient une substance proche d'une hormone naturelle, la parathormone, qui intervient dans le métabolisme de l'os. Il agit en stimulant la formation de l'os et en favorisant l'absorption du calcium. Il permet ainsi de réduire le risque de fracture."
35482,6986,Il est utilisé dans le traitement de l'ostéoporose chez les femmes et les hommes à risque élevé de fracture.
35483,6986,Ostéoporose masculine à haut risque de fracture
35484,6986,Ostéoporose post-ménopausique chez la femme à haut risque de fracture
35485,6986,Ostéoporose sous corticothérapie à haut risque de fracture
35486,6987,Sclérose en plaques rémittente-récurrente
35487,6988,"Ce médicament contient une substance qui possède un effet immunomodulateur. Dans la sclérose en plaques, il pourrait agir en limitant la prolifération de certains globules blancs appelés lymphocytes. contribuant ainsi à protéger le système nerveux central des attaques du système immunitaire. Lors des études cliniques, il a permis de réduire la fréquence des poussées et de ralentir la progression de l'incapacité physique associée à la maladie."
35488,6988,Il est utilisé dans le traitement de la sclérose en plaques dans sa forme rémittente-récurrente.
35489,6988,Sclérose en plaques rémittente-récurrente
35490,6989,Sclérose en plaques rémittente-récurrente
35491,6990,"Ce médicament contient une substance qui possède un effet immunomodulateur. Dans la sclérose en plaques, il pourrait agir en limitant la prolifération de certains globules blancs appelés lymphocytes. contribuant ainsi à protéger le système nerveux central des attaques du système immunitaire. Lors des études cliniques, il a permis de réduire la fréquence des poussées et de ralentir la progression de l'incapacité physique associée à la maladie."
35492,6990,Il est utilisé dans le traitement de la sclérose en plaques dans sa forme rémittente-récurrente.
35493,6990,Sclérose en plaques rémittente-récurrente
35494,6991,Sclérose en plaques rémittente-récurrente
35495,6992,Sclérose en plaques rémittente-récurrente
35496,6993,Sclérose en plaques rémittente-récurrente
35497,6994,"Ce médicament contient une substance qui possède un effet immunomodulateur. Dans la sclérose en plaques, il pourrait agir en limitant la prolifération de certains globules blancs appelés lymphocytes. contribuant ainsi à protéger le système nerveux central des attaques du système immunitaire. Lors des études cliniques, il a permis de réduire la fréquence des poussées et de ralentir la progression de l'incapacité physique associée à la maladie."
35498,6994,Il est utilisé dans le traitement de la sclérose en plaques dans sa forme rémittente-récurrente.
35499,6994,Sclérose en plaques rémittente-récurrente
35500,6995,Sclérose en plaques rémittente-récurrente
35501,6996,"Ce médicament contient un antiparasitaire de la famille des imidazolés, un antibiotique de la famille des aminosides et un antifongique."
35502,6996,"Il est utilisé dans le traitement local des infections vaginales, notamment celles à trichomonas, et les mycoses."
35503,6996,Vaginite à germes sensibles
35504,6996,Vaginite non spécifique
35505,6997,"Ce médicament contient une substance qui possède un effet immunomodulateur. Dans la sclérose en plaques, il pourrait agir en limitant la prolifération de certains globules blancs appelés lymphocytes. contribuant ainsi à protéger le système nerveux central des attaques du système immunitaire. Lors des études cliniques, il a permis de réduire la fréquence des poussées et de ralentir la progression de l'incapacité physique associée à la maladie."
35506,6997,Il est utilisé dans le traitement de la sclérose en plaques dans sa forme rémittente-récurrente.
35507,6997,Sclérose en plaques rémittente-récurrente
35508,6998,Asthme aigu sévère
35509,6998,"BPCO, traitement symptomatique associé des poussées (de la)"
35510,6999,Asthme aigu sévère
35511,6999,"BPCO, traitement symptomatique associé des poussées (de la)"
35512,7000,Asthme aigu sévère
35513,7000,"BPCO, traitement symptomatique associé des poussées (de la)"
35514,7001,"Ce médicament est un neuroleptique qui appartient à la famille chimique des phénothiazines. Il possède des effets atropiniques marqués, qui ne participent pas à son activité, mais qui expliquent certaines contre-indications et certains effets indésirables."
35515,7001,"dans le traitement de certains troubles psychiques (schizophrénie, certains types de psychose, troubles graves du comportement chez l'enfant) ;"
35516,7001,"dans le traitement de courte durée de la dépression, en association avec un antidépresseur ;"
35517,7001,"à faible dose, dans le traitement de l'anxiété en cas d'échec des traitements usuels."
35518,7001,Agitation psychotique
35519,7001,Agressivité psychotique
35520,7001,"Anxiété, traitement de 2e intention (de l')"
35521,7001,"Episode dépressif majeur, traitement associé (de l')"
35522,7001,Etat psychotique aigu
35523,7001,Etat psychotique chronique
35524,7001,Trouble sévère du comportement chez l'enfant avec agitation et agressivité
35525,7002,Asthme aigu sévère
35526,7002,"BPCO, traitement symptomatique associé des poussées (de la)"
35527,7003,Ce médicament contient un antifongique actif sur les champignons microscopiques appelés dermatophytes et sur les levures. Il fait partie des antifongiques qui sont absorbés par l'intestin.
35528,7003,Il est utilisé pour traiter certaines mycoses de la peau et des ongles.
35529,7003,Candidose cutanée
35530,7003,Dermatophytie cutanée
35531,7003,Dermatophytose de la peau glabre
35532,7003,Intertrigo dermatophytique des grands plis
35533,7003,Intertrigo dermatophytique des orteils
35534,7003,Kératodermie palmoplantaire
35535,7003,Onychomycose
35536,7004,Ce médicament contient un antifongique actif sur les champignons microscopiques appelés dermatophytes et sur les levures. Il fait partie des antifongiques qui sont absorbés par l'intestin.
35537,7004,Il est utilisé pour traiter certaines mycoses de la peau et des ongles.
35538,7004,Candidose cutanée
35539,7004,Dermatophytie cutanée
35540,7004,Dermatophytose de la peau glabre
35541,7004,Intertrigo dermatophytique des grands plis
35542,7004,Intertrigo dermatophytique des orteils
35543,7004,Kératodermie palmoplantaire
35544,7004,Onychomycose
35545,7005,Ce médicament contient un antifongique actif sur les champignons microscopiques appelés dermatophytes et sur les levures. Il fait partie des antifongiques qui sont absorbés par l'intestin.
35546,7005,Il est utilisé pour traiter certaines mycoses de la peau et des ongles.
35547,7005,Candidose cutanée
35548,7005,Dermatophytie cutanée
35549,7005,Dermatophytose de la peau glabre
35550,7005,Intertrigo dermatophytique des grands plis
35551,7005,Intertrigo dermatophytique des orteils
35552,7005,Kératodermie palmoplantaire
35553,7005,Onychomycose
35554,7005,Pityriasis versicolor
35555,7006,Ce médicament contient un antifongique actif sur les champignons microscopiques appelés dermatophytes et sur les levures. Il fait partie des antifongiques qui sont absorbés par l'intestin.
35556,7006,Il est utilisé pour traiter certaines mycoses de la peau et des ongles.
35557,7006,Candidose cutanée
35558,7006,Dermatophytie cutanée
35559,7006,Dermatophytose de la peau glabre
35560,7006,Intertrigo dermatophytique des grands plis
35561,7006,Intertrigo dermatophytique des orteils
35562,7006,Kératodermie palmoplantaire
35563,7006,Onychomycose
35564,7007,Ce médicament contient un antifongique actif sur les champignons microscopiques appelés dermatophytes et sur les levures. Il fait partie des antifongiques qui sont absorbés par l'intestin.
35565,7007,Il est utilisé pour traiter certaines mycoses de la peau et des ongles.
35566,7007,Candidose cutanée
35567,7007,Dermatophytie cutanée
35568,7007,Dermatophytose de la peau glabre
35569,7007,Intertrigo dermatophytique des grands plis
35570,7007,Intertrigo dermatophytique des orteils
35571,7007,Kératodermie palmoplantaire
35572,7007,Onychomycose
35573,7008,Ce médicament d'usage local contient un antifongique.
35574,7008,"Il est utilisé dans le traitement de certaines maladies de la peau, des ongles et des muqueuses dues à des champignons microscopiques (mycoses) : candidose, pityriasis versicolor, dermatophyties."
35575,7008,Candidose anogénitale externe
35576,7008,Dermatophytose de la peau glabre
35577,7008,Intertrigo candidosique
35578,7008,Intertrigo dermatophytique des grands plis
35579,7008,Intertrigo dermatophytique des orteils
35580,7008,"Onyxis candidosique, traitement d'appoint (de l')"
35581,7008,"Périonyxis candidosique, traitement d'appoint (du)"
35582,7008,Perlèche candidosique
35583,7008,Pityriasis versicolor
35584,7009,Ce médicament contient un antifongique actif sur les champignons microscopiques appelés dermatophytes et sur les levures. Il fait partie des antifongiques qui sont absorbés par l'intestin.
35585,7009,Il est utilisé pour traiter certaines mycoses de la peau et des ongles.
35586,7009,Candidose cutanée
